route_id,origin_port,destination_port,distance_nm
4281,Hong Kong,Mumbai,6601
4282,Rotterdam,Shanghai,14821
4283,Santos,Durban,14757
4284,Busan,Mumbai,8629
4285,Busan,Shanghai,6276
4286,Busan,Santos,14221
4287,Durban,New York,3388
4288,Shanghai,Durban,13743
4289,New York,Shanghai,2027
4290,New York,Shanghai,2726
4291,Durban,Hong Kong,6601
4292,Busan,Los Angeles,6019
4293,Dubai,Hamburg,9936
4294,Singapore,Sydney,12533
4295,Los Angeles,Busan,2359
4296,Hamburg,Shanghai,8661
4297,New York,Singapore,3127
4298,Santos,Hamburg,6887
4299,Rotterdam,Busan,12724
4300,Sydney,Durban,3846
4301,Singapore,Rotterdam,5031
4302,Hong Kong,Santos,8951
4303,Durban,Santos,6080
4304,Sydney,Shanghai,991
4305,Hamburg,Rotterdam,4430
4306,Hamburg,Hong Kong,14610
4307,Shanghai,Mumbai,3604
4308,Dubai,Singapore,7245
4309,Santos,Sydney,9649
4310,Singapore,Hong Kong,5064
4311,Busan,Hong Kong,11824
4312,Sydney,Santos,13482
4313,Rotterdam,New York,13726
4314,Sydney,Shanghai,2501
4315,Singapore,Hong Kong,13296
4316,Los Angeles,Durban,1406
4317,Hamburg,Shanghai,1054
4318,New York,Singapore,14046
4319,Hamburg,Sydney,10806
4320,Dubai,Durban,1266
4321,Mumbai,Santos,5069
4322,Hong Kong,Durban,13120
4323,Sydney,Shanghai,10884
4324,Sydney,New York,2091
4325,Hong Kong,New York,11983
4326,Singapore,Durban,10633
4327,Santos,Los Angeles,1253
4328,Dubai,Los Angeles,4334
4329,Mumbai,Santos,5509
4330,Rotterdam,Santos,7978
4331,Shanghai,Mumbai,11184
4332,Busan,Shanghai,1527
4333,Durban,Dubai,13308
4334,New York,Shanghai,14017
4335,Shanghai,Hamburg,9022
4336,Santos,Hamburg,11419
4337,Shanghai,Los Angeles,12892
4338,Hong Kong,Dubai,7495
4339,Mumbai,Santos,1517
4340,Los Angeles,Singapore,11645
4341,Mumbai,Santos,13682
4342,Santos,Rotterdam,2467
4343,Durban,Santos,5230
4344,Los Angeles,Singapore,8287
4345,Hamburg,Los Angeles,3606
4346,Hong Kong,Dubai,4745
4347,Hamburg,Shanghai,12273
4348,New York,Santos,13577
4349,Dubai,Mumbai,13036
4350,Busan,Hamburg,7561
4351,Durban,Mumbai,5614
4352,Los Angeles,Shanghai,8958
4353,Shanghai,Dubai,891
4354,Shanghai,Santos,10785
4355,Dubai,Santos,705
4356,Busan,Hong Kong,10691
4357,Singapore,Durban,1729
4358,Durban,Sydney,9326
4359,Santos,Mumbai,11393
4360,Busan,Hamburg,8438
4361,Santos,Busan,2037
4362,Santos,Singapore,724
4363,Sydney,Durban,2307
4364,New York,Singapore,11363
4365,Busan,Santos,14097
4366,Hong Kong,Los Angeles,14725
4367,Singapore,Busan,10460
4368,Shanghai,Busan,2611
4369,Mumbai,Singapore,1954
4370,Sydney,Hong Kong,10976
4371,Mumbai,Los Angeles,7531
4372,Santos,Sydney,1765
4373,Hong Kong,Hamburg,11657
4374,Durban,Hong Kong,9165
4375,Santos,Mumbai,13624
4376,Santos,Los Angeles,12958
4377,Singapore,Busan,3181
4378,Durban,Dubai,9286
4379,Busan,Dubai,5219
4380,Durban,Sydney,4133
4381,Hong Kong,New York,1888
4382,Shanghai,Dubai,14291
4383,Hamburg,Durban,3234
4384,Singapore,Shanghai,1340
4385,Santos,Hamburg,10189
4386,Hong Kong,Busan,7070
4387,Santos,Singapore,1939
4388,Durban,Sydney,13155
4389,Rotterdam,New York,11472
4390,Durban,Rotterdam,12178
4391,New York,Sydney,8327
4392,New York,Singapore,5707
4393,Shanghai,Singapore,14490
4394,Los Angeles,Shanghai,11858
4395,Hong Kong,Busan,11364
4396,Dubai,Busan,10366
4397,New York,Singapore,4904
4398,New York,Mumbai,8130
4399,Singapore,Hamburg,8532
4400,Santos,Los Angeles,2843
4401,Shanghai,Singapore,4004
4402,Hamburg,Singapore,518
4403,Durban,Singapore,3981
4404,Rotterdam,Busan,11522
4405,Hong Kong,Dubai,8803
4406,Mumbai,Rotterdam,10076
4407,Los Angeles,Rotterdam,8050
4408,Hamburg,Dubai,3351
4409,New York,Mumbai,9625
4410,Santos,Hamburg,6479
4411,Los Angeles,Santos,4610
4412,New York,Shanghai,1795
4413,Hong Kong,Mumbai,7013
4414,Rotterdam,Sydney,14605
4415,Singapore,Busan,12193
4416,Dubai,Rotterdam,12851
4417,Singapore,Busan,12461
4418,Rotterdam,Santos,2241
4419,New York,Shanghai,9592
4420,Sydney,New York,6450
4421,Sydney,Santos,4316
4422,Sydney,Hamburg,10278
4423,Hong Kong,Mumbai,3973
4424,Los Angeles,Santos,9519
4425,Shanghai,Hong Kong,9318
4426,Santos,Sydney,10221
4427,New York,Shanghai,9150
4428,Hong Kong,Dubai,5853
4429,Singapore,Durban,7693
4430,Mumbai,Dubai,5501
4431,Rotterdam,Hong Kong,13809
4432,Shanghai,Singapore,1009
4433,Los Angeles,New York,14820
4434,Los Angeles,Mumbai,10381
4435,Hamburg,Los Angeles,13513
4436,Sydney,Santos,5983
4437,Mumbai,Los Angeles,4249
4438,Hong Kong,Rotterdam,13694
4439,Dubai,Rotterdam,6686
4440,Sydney,Durban,4683
4441,Dubai,Santos,11026
4442,Santos,Shanghai,5775
4443,Hamburg,Sydney,12990
4444,Durban,Dubai,7591
4445,Singapore,New York,14683
4446,Dubai,New York,8509
4447,Shanghai,Durban,2603
4448,Sydney,Los Angeles,5981
4449,Rotterdam,Los Angeles,8257
4450,Hamburg,Sydney,13563
4451,Shanghai,Rotterdam,13471
4452,Los Angeles,Shanghai,12061
4453,Rotterdam,Durban,13144
4454,Rotterdam,Dubai,6024
4455,Singapore,Busan,4468
4456,Sydney,Rotterdam,13930
4457,Los Angeles,Durban,6091
4458,Mumbai,Shanghai,10318
4459,Sydney,Dubai,1137
4460,Rotterdam,Sydney,12085
4461,New York,Singapore,7820
4462,Durban,Hong Kong,549
4463,Santos,Los Angeles,14481
4464,Rotterdam,Santos,3204
4465,Durban,Dubai,13242
4466,Santos,Singapore,2114
4467,Singapore,Durban,13124
4468,Shanghai,Mumbai,12504
4469,Hong Kong,Durban,3757
4470,Sydney,Mumbai,596
4471,Los Angeles,Rotterdam,14840
4472,Durban,Santos,7903
4473,Durban,Mumbai,1980
4474,Hong Kong,Los Angeles,6572
4475,Sydney,Hamburg,5610
4476,Santos,Dubai,7072
4477,Rotterdam,Durban,12015
4478,Busan,Sydney,8231
4479,Dubai,Durban,14202
4480,Hong Kong,Dubai,6813
4481,Dubai,Los Angeles,8074
4482,Rotterdam,Sydney,8834
4483,Mumbai,Rotterdam,10135
4484,Durban,Sydney,530
4485,Mumbai,Durban,4375
4486,Singapore,Hamburg,5173
4487,New York,Hamburg,9814
4488,Santos,Dubai,3138
4489,Hong Kong,Santos,14643
4490,Dubai,Santos,11632
4491,Santos,Los Angeles,5869
4492,Dubai,Hong Kong,10501
4493,Shanghai,New York,3160
4494,Hamburg,Los Angeles,4931
4495,Durban,New York,3065
4496,Hamburg,Shanghai,13374
4497,New York,Durban,513
4498,Los Angeles,Rotterdam,8220
4499,Durban,Hong Kong,12811
4500,Santos,Hamburg,11891
4501,Los Angeles,Sydney,10067
4502,Busan,Mumbai,1138
4503,Rotterdam,Shanghai,2518
4504,Busan,Singapore,13292
4505,Hong Kong,Busan,1505
4506,Los Angeles,Shanghai,2822
4507,Mumbai,Busan,3656
4508,Singapore,Mumbai,7530
4509,Singapore,Dubai,2046
4510,Santos,New York,840
4511,Hamburg,Mumbai,6235
4512,Hong Kong,Mumbai,12585
4513,New York,Busan,8304
4514,Los Angeles,Mumbai,13815
4515,New York,Shanghai,5639
4516,Shanghai,Rotterdam,9401
4517,Mumbai,Busan,7256
4518,Mumbai,Singapore,4060
4519,Dubai,Durban,9284
4520,Dubai,Durban,6285
4521,New York,Busan,4234
4522,Dubai,Hong Kong,13879
4523,Rotterdam,Mumbai,12833
4524,Dubai,Sydney,4661
4525,New York,Hong Kong,11867
4526,Sydney,Santos,10280
4527,Sydney,Hong Kong,9932
4528,Dubai,Sydney,9449
4529,Shanghai,New York,1321
4530,Durban,Los Angeles,714
4531,Dubai,Shanghai,13693
4532,New York,Dubai,6347
4533,Hamburg,Sydney,10172
4534,Shanghai,Busan,6529
4535,Sydney,Durban,9328
4536,Sydney,Hamburg,12181
4537,Hamburg,Los Angeles,5996
4538,New York,Durban,13361
4539,Singapore,Dubai,12818
4540,Busan,Mumbai,1813
4541,Hong Kong,Rotterdam,7415
4542,New York,Hamburg,11069
4543,Sydney,Dubai,6604
4544,Shanghai,Busan,11442
4545,Santos,New York,4954
4546,Singapore,Rotterdam,13982
4547,Santos,Shanghai,3124
4548,Hamburg,Sydney,6845
4549,Dubai,Shanghai,2877
4550,Durban,Hamburg,7886
4551,Rotterdam,Mumbai,4783
4552,Mumbai,Los Angeles,12016
4553,Shanghai,Rotterdam,14836
4554,Santos,Durban,3982
4555,Dubai,Singapore,11952
4556,Mumbai,Hong Kong,12284
4557,Hamburg,Sydney,9134
4558,New York,Hong Kong,4969
4559,Shanghai,Durban,9409
4560,Sydney,Rotterdam,13455
4561,Mumbai,Santos,3941
4562,Hamburg,Shanghai,10677
4563,Santos,Hamburg,12442
4564,Shanghai,Sydney,10337
4565,Santos,Durban,9683
4566,Hamburg,Santos,12517
4567,Hong Kong,Busan,6336
4568,Dubai,Busan,988
4569,Singapore,Santos,5495
4570,Santos,Rotterdam,13545
4571,Hong Kong,Hamburg,14956
4572,Durban,Shanghai,7652
4573,Mumbai,New York,10916
4574,Hong Kong,New York,3608
4575,Rotterdam,Singapore,4058
4576,Singapore,Hong Kong,7296
4577,Santos,Hamburg,8007
4578,Sydney,Hong Kong,12344
4579,New York,Sydney,7777
4580,Dubai,Hamburg,9283
4581,Los Angeles,Hong Kong,6515
4582,Shanghai,Rotterdam,10996
4583,Shanghai,Hamburg,7432
4584,Shanghai,Sydney,2167
4585,Mumbai,Hong Kong,2761
4586,Rotterdam,Sydney,5004
4587,Rotterdam,Durban,4196
4588,Santos,Dubai,14005
4589,New York,Shanghai,13485
4590,Sydney,Shanghai,3193
4591,Dubai,Los Angeles,1848
4592,Durban,Hamburg,9954
4593,Los Angeles,Santos,6915
4594,Los Angeles,Sydney,10395
4595,Durban,New York,1350
4596,Durban,Los Angeles,14624
4597,Singapore,Hong Kong,13907
4598,Sydney,Mumbai,13099
4599,Mumbai,Dubai,7878
4600,Mumbai,Santos,11138
4601,Santos,Busan,1589
4602,Hamburg,Singapore,10432
4603,Shanghai,Durban,3987
4604,Shanghai,Hamburg,12700
4605,New York,Mumbai,2112
4606,Hong Kong,Los Angeles,14193
4607,Busan,Sydney,9337
4608,Los Angeles,Hamburg,13487
4609,Dubai,Los Angeles,1024
4610,Mumbai,Durban,12714
4611,Singapore,Sydney,12431
4612,Hamburg,Santos,3372
4613,Hong Kong,Busan,589
4614,Shanghai,Mumbai,13440
4615,Santos,Busan,8108
4616,Singapore,Shanghai,12464
4617,Hamburg,Los Angeles,13729
4618,Shanghai,Hamburg,5496
4619,Dubai,Santos,12124
4620,Santos,Singapore,13564
4621,Hong Kong,New York,7535
4622,Los Angeles,Busan,14278
4623,Sydney,Dubai,12686
4624,Busan,Singapore,11416
4625,Los Angeles,Mumbai,9065
4626,Santos,Hamburg,12110
4627,Busan,Shanghai,1351
4628,Los Angeles,Hong Kong,10661
4629,Shanghai,Rotterdam,11690
4630,Shanghai,Santos,2269
4631,Durban,Singapore,2755
4632,Dubai,New York,13634
4633,Hong Kong,Shanghai,777
4634,Hong Kong,Los Angeles,8924
4635,Mumbai,Rotterdam,10649
4636,Busan,Durban,1407
4637,Hong Kong,Mumbai,12723
4638,Rotterdam,Hamburg,10315
4639,Mumbai,Hong Kong,12981
4640,Hong Kong,Dubai,2143
4641,Durban,Dubai,5089
4642,Sydney,Santos,3981
4643,Hong Kong,Los Angeles,9347
4644,Shanghai,Santos,7476
4645,Rotterdam,Santos,5312
4646,Singapore,Los Angeles,4786
4647,Busan,Santos,4585
4648,Los Angeles,Hamburg,6215
4649,Sydney,Hamburg,14666
4650,Shanghai,Mumbai,5495
4651,Mumbai,New York,10071
4652,Mumbai,Dubai,6755
4653,Hamburg,Busan,9624
4654,Busan,Dubai,3740
4655,Hamburg,Los Angeles,13256
4656,Sydney,Shanghai,4578
4657,Singapore,Hamburg,3631
4658,Dubai,Singapore,12656
4659,Hamburg,New York,3521
4660,Mumbai,Hong Kong,4814
4661,Singapore,New York,11246
4662,Rotterdam,Hong Kong,1854
4663,Dubai,Los Angeles,4142
4664,Los Angeles,Durban,14357
4665,Los Angeles,Dubai,9792
4666,Sydney,Durban,2418
4667,Durban,Hong Kong,7055
4668,Durban,Rotterdam,5771
4669,Singapore,New York,10961
4670,Durban,Hong Kong,13701
4671,Rotterdam,Singapore,11826
4672,Hong Kong,Busan,2203
4673,Singapore,Rotterdam,11891
4674,Mumbai,Singapore,8638
4675,Hong Kong,Singapore,10416
4676,Shanghai,Rotterdam,4602
4677,Hamburg,Rotterdam,5117
4678,Hamburg,Busan,9449
4679,Rotterdam,Hong Kong,7833
4680,Mumbai,Sydney,10638
4681,Los Angeles,Rotterdam,3691
4682,Los Angeles,Hong Kong,8147
4683,Hamburg,Durban,6958
4684,Sydney,Dubai,7232
4685,Durban,Los Angeles,1876
4686,Santos,Singapore,862
4687,Los Angeles,Santos,5745
4688,Hong Kong,Sydney,2370
4689,Hong Kong,Hamburg,4929
4690,Sydney,Hamburg,12098
4691,Mumbai,Rotterdam,7684
4692,Santos,Los Angeles,14459
4693,Rotterdam,Singapore,12946
4694,Rotterdam,Hamburg,712
4695,Sydney,Mumbai,12910
4696,Sydney,Mumbai,4183
4697,Santos,Hong Kong,6031
4698,Dubai,Singapore,8663
4699,Rotterdam,Durban,14949
4700,Dubai,Rotterdam,10818
4701,Mumbai,Sydney,11603
4702,Hong Kong,Shanghai,3793
4703,Mumbai,Los Angeles,13299
4704,Los Angeles,Dubai,5149
4705,Hong Kong,Singapore,4966
4706,Rotterdam,Dubai,9825
4707,Busan,Los Angeles,2087
4708,Santos,New York,14103
4709,Busan,Mumbai,9899
4710,Shanghai,Mumbai,5250
4711,Shanghai,Sydney,12878
4712,Sydney,Shanghai,3458
4713,New York,Sydney,8330
4714,Santos,Shanghai,13023
4715,Singapore,Hamburg,10884
4716,Hong Kong,New York,6630
4717,Santos,Shanghai,590
4718,Hamburg,Durban,7906
4719,Hamburg,New York,1168
4720,Santos,Singapore,2731
4721,Busan,Durban,1161
4722,Santos,Durban,13363
4723,Sydney,Mumbai,11138
4724,Mumbai,Singapore,11171
4725,Sydney,Mumbai,7820
4726,Santos,Hong Kong,6745
4727,Sydney,Busan,11880
4728,Sydney,Durban,3900
4729,Hong Kong,Santos,8267
4730,Mumbai,Shanghai,11005
4731,Dubai,Santos,4229
4732,Sydney,Hong Kong,13381
4733,Durban,Rotterdam,3012
4734,Busan,Rotterdam,13738
4735,Santos,Mumbai,11233
4736,Santos,Durban,1412
4737,Durban,Hamburg,6304
4738,Singapore,Busan,12927
4739,Hong Kong,New York,11900
4740,Hong Kong,Hamburg,14813
4741,Singapore,Dubai,3420
4742,Singapore,Sydney,9578
4743,Singapore,Mumbai,14411
4744,Hong Kong,Busan,14815
4745,Santos,Los Angeles,9352
4746,Santos,Durban,11562
4747,Rotterdam,Santos,6133
4748,Durban,Santos,9387
4749,New York,Dubai,4696
4750,Singapore,Busan,4662
4751,Singapore,New York,11989
4752,Shanghai,Hong Kong,2266
4753,Dubai,Singapore,546
4754,Durban,Hamburg,7672
4755,Busan,Shanghai,5574
4756,Santos,Dubai,11558
4757,Busan,Mumbai,13821
4758,Shanghai,New York,5870
4759,Dubai,Busan,6488
4760,Singapore,Dubai,13498
4761,Dubai,New York,13287
4762,Busan,Los Angeles,14296
4763,Mumbai,New York,13609
4764,Hong Kong,Rotterdam,11092
4765,Mumbai,Santos,9292
4766,Durban,Sydney,8742
4767,New York,Hamburg,6301
4768,Los Angeles,Dubai,12019
4769,Busan,Singapore,7292
4770,Busan,New York,12427
4771,Shanghai,Sydney,7749
4772,Shanghai,Mumbai,12785
4773,New York,Hong Kong,9974
4774,Santos,Durban,14744
4775,Santos,Los Angeles,14087
4776,Los Angeles,Rotterdam,1703
4777,Hamburg,Santos,10091
4778,Busan,Hong Kong,1384
4779,Hong Kong,Santos,6509
4780,Singapore,Sydney,13276
4781,New York,Singapore,12245
4782,Santos,Sydney,1174
4783,Hamburg,Hong Kong,4143
4784,Sydney,Singapore,10628
4785,Sydney,Los Angeles,2179
4786,Sydney,Hamburg,7896
4787,New York,Sydney,4200
4788,Dubai,Shanghai,3796
4789,Rotterdam,Singapore,8360
4790,Busan,Hong Kong,14027
4791,Busan,Hamburg,10237
4792,New York,Los Angeles,14023
4793,Mumbai,Dubai,7436
4794,New York,Busan,13933
4795,Santos,Los Angeles,10819
4796,New York,Hong Kong,10715
4797,Hong Kong,Durban,1440
4798,Santos,Dubai,623
4799,Hong Kong,Santos,11733
4800,Los Angeles,Busan,10297
4801,Singapore,Dubai,3084
4802,Santos,Busan,7948
4803,Rotterdam,Busan,7105
4804,Hamburg,Mumbai,2475
4805,New York,Santos,5556
4806,Dubai,Los Angeles,2696
4807,Los Angeles,Santos,7608
4808,Busan,Los Angeles,5039
4809,Dubai,Durban,1332
4810,Los Angeles,Rotterdam,12620
4811,Sydney,Hong Kong,4128
4812,Los Angeles,Durban,11900
4813,Rotterdam,New York,12215
4814,Durban,Busan,14844
4815,Hamburg,Los Angeles,8066
4816,Hamburg,Dubai,5334
4817,Busan,Hamburg,2878
4818,Rotterdam,Mumbai,11029
4819,Dubai,Los Angeles,3011
4820,Durban,Sydney,5028
4821,Rotterdam,Shanghai,11690
4822,Hong Kong,Singapore,12565
4823,Shanghai,Mumbai,2260
4824,Busan,Dubai,10711
4825,Dubai,Mumbai,6777
4826,New York,Los Angeles,11857
4827,Shanghai,Hamburg,3372
4828,Busan,Mumbai,2255
4829,Busan,Hong Kong,2526
4830,Shanghai,Santos,11798
4831,Singapore,Busan,8586
4832,Singapore,Rotterdam,773
4833,Rotterdam,Santos,4979
4834,Los Angeles,Busan,11805
4835,Shanghai,Busan,12890
4836,Rotterdam,Shanghai,8086
4837,Rotterdam,Mumbai,1263
4838,New York,Hamburg,9219
4839,Rotterdam,Sydney,8397
4840,Hong Kong,Sydney,3112
4841,Durban,Singapore,12599
4842,Busan,Hamburg,4383
4843,Mumbai,New York,591
4844,Dubai,Rotterdam,8278
4845,Sydney,New York,14277
4846,Hong Kong,Mumbai,2948
4847,Los Angeles,New York,1139
4848,Singapore,Sydney,8891
4849,Sydney,Busan,8587
4850,Durban,Sydney,2341
4851,Santos,Durban,756
4852,Singapore,Rotterdam,9237
4853,Busan,Rotterdam,2972
4854,Los Angeles,Busan,3910
4855,Los Angeles,New York,11023
4856,Rotterdam,Santos,1087
4857,Dubai,Sydney,1264
4858,Los Angeles,Busan,14974
4859,Rotterdam,Santos,11224
4860,Los Angeles,Hamburg,13321
4861,Hong Kong,Santos,3575
4862,Durban,Busan,3285
4863,Singapore,Rotterdam,6182
4864,Hong Kong,New York,10565
4865,Busan,Los Angeles,13802
4866,Mumbai,Busan,6668
4867,Hong Kong,Dubai,1673
4868,Busan,Santos,14636
4869,Santos,Mumbai,9743
4870,Mumbai,Sydney,5936
4871,Santos,Shanghai,12595
4872,Mumbai,Shanghai,14295
4873,Hamburg,Durban,11490
4874,Shanghai,Santos,3890
4875,Santos,Rotterdam,5423
4876,Mumbai,Dubai,2440
4877,Rotterdam,Hamburg,8461
4878,Mumbai,Sydney,1957
4879,Sydney,Shanghai,6074
4880,Durban,Hong Kong,9665
4881,Mumbai,Santos,13628
4882,Los Angeles,Dubai,8590
4883,New York,Santos,2344
4884,Durban,Dubai,14025
4885,Sydney,Shanghai,5602
4886,Busan,Singapore,3830
4887,Singapore,Sydney,1249
4888,Shanghai,Busan,11454
4889,Los Angeles,Hong Kong,7875
4890,New York,Singapore,7693
4891,Busan,Santos,14326
4892,Sydney,Hamburg,3078
4893,Durban,Shanghai,8467
4894,Shanghai,Hamburg,9444
4895,Busan,New York,3931
4896,Hamburg,Santos,9064
4897,New York,Sydney,12719
4898,Busan,Sydney,14018
4899,Hong Kong,Busan,3666
4900,Hong Kong,Hamburg,2960
4901,Shanghai,Los Angeles,650
4902,Mumbai,Busan,13386
4903,Rotterdam,Santos,9979
4904,Durban,Hong Kong,5872
4905,Dubai,Singapore,10680
4906,Busan,Dubai,5089
4907,Busan,Santos,8113
4908,Santos,Dubai,4146
4909,Singapore,Hong Kong,4720
4910,Dubai,New York,12852
4911,Rotterdam,Hong Kong,4214
4912,Los Angeles,Durban,4060
4913,New York,Singapore,12448
4914,Busan,Durban,4645
4915,Santos,Hong Kong,5530
4916,Los Angeles,Busan,12992
4917,Mumbai,Durban,7522
4918,Dubai,Sydney,11474
4919,Los Angeles,Mumbai,7036
4920,Singapore,Durban,14133
4921,Dubai,Hamburg,1163
4922,Los Angeles,Santos,2561
4923,Shanghai,Durban,12560
4924,Dubai,Hamburg,11982
4925,Busan,Santos,2013
4926,Busan,New York,2030
4927,Busan,Sydney,7825
4928,Santos,Shanghai,7025
4929,Los Angeles,Mumbai,2849
4930,Hamburg,Singapore,12056
4931,Hamburg,Hong Kong,3535
4932,Sydney,Singapore,13594
4933,Rotterdam,Santos,12841
4934,Shanghai,Rotterdam,7065
4935,New York,Durban,9303
4936,Sydney,Shanghai,9292
4937,Santos,Rotterdam,9301
4938,Singapore,Sydney,6424
4939,Busan,Singapore,955
4940,Los Angeles,Dubai,13034
4941,Dubai,Hong Kong,1499
4942,Mumbai,Los Angeles,1972
4943,Mumbai,Dubai,4522
4944,Dubai,Los Angeles,4048
4945,New York,Hong Kong,5774
4946,Shanghai,Hamburg,7885
4947,Hamburg,Shanghai,13877
4948,Hong Kong,Busan,11236
4949,Mumbai,Shanghai,8265
4950,Shanghai,Sydney,12341
4951,Rotterdam,Busan,8163
4952,Dubai,Sydney,8421
4953,Santos,New York,3993
4954,Shanghai,Los Angeles,8925
4955,Los Angeles,Mumbai,13241
4956,Busan,Dubai,13529
4957,Durban,New York,10771
4958,New York,Hamburg,14233
4959,Los Angeles,Durban,7235
4960,Rotterdam,Hamburg,4146
4961,Busan,Sydney,11301
4962,Los Angeles,Singapore,2535
4963,Busan,Mumbai,553
4964,Dubai,Busan,9816
4965,Singapore,Santos,9837
4966,New York,Singapore,10976
4967,Hamburg,Santos,11954
4968,Hong Kong,Busan,3989
4969,Durban,Singapore,8036
4970,Durban,Rotterdam,2366
4971,Singapore,Shanghai,2357
4972,New York,Dubai,733
4973,Rotterdam,Hamburg,9482
4974,Dubai,Santos,7757
4975,Sydney,New York,4571
4976,Durban,Busan,10349
4977,Durban,Shanghai,9017
4978,Santos,Singapore,5558
4979,Shanghai,Dubai,3456
4980,Sydney,New York,11364
4981,New York,Hong Kong,3478
4982,New York,Hamburg,10930
4983,Mumbai,Rotterdam,14910
4984,Mumbai,Durban,11090
4985,Rotterdam,Hong Kong,13417
4986,Rotterdam,Dubai,8664
4987,Rotterdam,Dubai,1341
4988,Rotterdam,Mumbai,1981
4989,New York,Hong Kong,6777
4990,Hong Kong,Hamburg,12728
4991,Rotterdam,Santos,6423
4992,Rotterdam,Singapore,13464
4993,Sydney,Santos,1789
4994,Busan,Mumbai,10658
4995,Singapore,Hong Kong,7810
4996,New York,Los Angeles,9690
4997,Sydney,Singapore,10415
4998,Hong Kong,Shanghai,12380
4999,Busan,Hong Kong,8227
5000,Busan,Sydney,11299
